200,-10000,5,0,0,0,0,20000000
0,100,5,1,1,10,4,20000000
0,100,5,1,2,10,3,20000000
1000,1100,5,2,3,10,2,20000000
1000,1100,5,2,4,10,3,20000000
0,100,5,1,5,10,2,20000000
0,100,5,1,6,10,3,20000000
1000,1100,5,2,7,10,3,20000000
1000,1100,5,2,8,10,1,20000000
0,100,5,1,9,10,2,20000000
0,100,5,1,10,10,2,20000000
1000,1100,5,2,11,10,2,20000000
1000,1100,5,2,12,10,2,20000000
0,100,5,1,13,10,2,20000000
0,100,5,1,14,10,2,20000000
1000,1100,5,2,15,10,2,20000000
1000,1100,5,2,16,10,2,20000000
0,100,5,1,17,10,2,20000000
0,100,5,1,18,10,2,20000000
1000,1100,5,2,19,10,2,20000000
1000,1100,5,2,20,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
0,100,5,1,21,10,2,20000000
0,100,5,1,22,10,2,20000000
1000,1100,5,2,23,10,2,20000000
1000,1100,5,2,24,10,2,20000000
200,-10000,5,0,0,0,0,6000000000
