200,-10000,5,0,0,0,0,20000000
-140,-40,5,2,9,10,2,20000000
-140,-40,5,2,10,10,2,20000000
-140,-40,5,2,11,10,2,20000000
-140,-40,5,2,12,10,2,20000000
-140,-40,5,2,13,10,2,20000000
-140,-40,5,2,14,10,2,20000000
-140,-40,5,2,15,10,2,20000000
-140,-40,5,2,16,10,2,20000000
-140,-40,5,2,17,10,2,20000000
-140,-40,5,2,18,10,2,20000000
-140,-40,5,2,19,10,2,20000000
-140,-40,5,2,20,10,2,20000000
-140,-40,5,2,21,10,2,20000000
-140,-40,5,2,22,10,2,20000000
-140,-40,5,2,23,10,2,20000000
-140,-40,5,2,24,10,2,20000000
-140,-40,5,2,25,10,2,20000000
-140,-40,5,2,26,10,2,20000000
-140,-40,5,2,27,10,2,20000000
-1140,-1040,5,1,89,10,2,20000000
-1140,-1040,5,1,90,10,2,20000000
-1140,-1040,5,1,9,10,2,20000000
-1140,-1040,5,1,10,10,2,20000000
-1140,-1040,5,1,11,10,2,20000000
-1140,-1040,5,1,12,10,2,20000000
-140,-40,5,2,13,10,2,20000000
-140,-40,5,2,14,10,2,20000000
-140,-40,5,2,15,10,2,20000000
-140,-40,5,2,16,10,2,20000000
-140,-40,5,2,17,10,2,20000000
-140,-40,5,2,18,10,2,20000000
-140,-40,5,2,19,10,2,20000000
-140,-40,5,2,20,10,2,20000000
-140,-40,5,2,21,10,2,20000000
-140,-40,5,2,22,10,2,20000000
-140,-40,5,2,23,10,2,20000000
-140,-40,5,2,24,10,2,20000000
-140,-40,5,2,25,10,2,20000000
-140,-40,5,2,26,10,2,20000000
-140,-40,5,2,27,10,2,20000000
-1140,-1040,5,1,89,10,2,20000000
-1140,-1040,5,1,90,10,2,20000000
-1140,-1040,5,1,9,10,2,20000000
-1140,-1040,5,1,10,10,2,20000000
-140,-40,5,2,11,10,2,20000000
-140,-40,5,2,12,10,2,20000000
-140,-40,5,2,13,10,2,20000000
-140,-40,5,2,14,10,2,20000000
-140,-40,5,2,15,10,2,20000000
-140,-40,5,2,16,10,2,20000000
-140,-40,5,2,17,10,2,20000000
-140,-40,5,2,18,10,2,20000000
-140,-40,5,2,19,10,2,20000000
-140,-40,5,2,20,10,2,20000000
-140,-40,5,2,21,10,2,20000000
-140,-40,5,2,22,10,2,20000000
-140,-40,5,2,23,10,2,20000000
-140,-40,5,2,24,10,2,20000000
-140,-40,5,2,25,10,2,20000000
-140,-40,5,2,26,10,2,20000000
-140,-40,5,2,27,10,2,20000000
-1140,-1040,5,1,89,10,2,20000000
-1140,-1040,5,1,90,10,2,20000000
-1140,-1040,5,1,89,10,2,20000000
-1140,-1040,5,1,10,10,2,20000000
-1140,-1040,5,1,11,10,2,20000000
-1140,-1040,5,1,12,10,2,20000000
-140,-40,5,2,13,10,2,20000000
-140,-40,5,2,14,10,2,20000000
-140,-40,5,2,15,10,2,20000000
-140,-40,5,2,16,10,2,20000000
-140,-40,5,2,17,10,2,20000000
-140,-40,5,2,18,10,2,20000000
-140,-40,5,2,19,10,2,20000000
-140,-40,5,2,20,10,2,20000000
-140,-40,5,2,21,10,2,20000000
-140,-40,5,2,22,10,2,20000000
-140,-40,5,2,23,10,2,20000000
-140,-40,5,2,24,10,2,20000000
-140,-40,5,2,25,10,2,20000000
-140,-40,5,2,26,10,2,20000000
-140,-40,5,2,27,10,2,20000000
-1140,-1040,5,1,89,10,2,20000000
-1140,-1040,5,1,90,10,2,20000000
-1140,-1040,5,1,84,10,2,20000000
-1140,-1040,5,1,85,10,2,20000000
-1140,-1040,5,1,9,10,2,20000000
-140,-40,5,2,10,10,2,20000000
-140,-40,5,2,11,10,2,20000000
-140,-40,5,2,12,10,2,20000000
-140,-40,5,2,13,10,2,20000000
-140,-40,5,2,14,10,2,20000000
-140,-40,5,2,15,10,2,20000000
-140,-40,5,2,16,10,2,20000000
-140,-40,5,2,17,10,2,20000000
-140,-40,5,2,18,10,2,20000000
-140,-40,5,2,19,10,2,20000000
-140,-40,5,2,20,10,2,20000000
-140,-40,5,2,21,10,2,20000000
-140,-40,5,2,22,10,2,20000000
-140,-40,5,2,23,10,2,20000000
-140,-40,5,2,24,10,2,20000000
-140,-40,5,2,25,10,2,20000000
-1140,-1040,5,1,26,10,2,20000000
-1140,-1040,5,1,89,10,2,20000000
-1140,-1040,5,1,89,10,2,20000000
-1140,-1040,5,1,90,10,2,20000000
200,-10000,5,0,0,0,0,6000000000
